tr2020gj,tr2020ge,tr2012gj,tr2012ge,parea,wt_pop,wt_adult,wt_fam,wt_hh,wt_hu,wt_ownhu,wt_renthu
G0600290002701,06029002701,G0600290002700,06029002700,1,1,1,1,1,1,1,1
G0600290002702,06029002702,G0600290002700,06029002700,1,1,1,1,1,1,1,1
G0600290002804,06029002804,G0600290002804,06029002804,1,1,1,1,1,1,1,1
G0600290002806,06029002806,G0600290002806,06029002806,1,1,1,1,1,1,1,1
G0600290002807,06029002807,G0600290002807,06029002807,1,1,1,1,1,1,1,1
G0600290002811,06029002811,G0600290002811,06029002811,1,1,1,1,1,1,1,1
G0600290002813,06029002813,G0600290002813,06029002813,1,1,1,1,1,1,1,1
G0600290002814,06029002814,G0600290002814,06029002814,1,1,1,1,1,1,1,1
G0600290002815,06029002815,G0600290002815,06029002815,1,1,1,1,1,1,1,1
G0600290002816,06029002816,G0600290002816,06029002816,1,1,1,1,1,1,1,1
G0600290002817,06029002817,G0600290002817,06029002817,1,1,1,1,1,1,1,1
G0600290002818,06029002818,G0600290002818,06029002818,0.9994306383,0.9995030414,0.999442246,0.9996077112,0.9996845753,0.9995789974,0.9995586541,0.9999402568
G0600290002818,06029002818,G0600290002819,06029002819,0.0005693617,0.0004969586,0.000557754,0.0003922888,0.0003154247,0.0004210026,0.0004413459,0.0000597432
G0600290002819,06029002819,G0600290002819,06029002819,1,1,1,1,1,1,1,1
G0600290002820,06029002820,G0600290002820,06029002820,1,1,1,1,1,1,1,1
G0600290002821,06029002821,G0600290002821,06029002821,1,1,1,1,1,1,1,1
G0600290002822,06029002822,G0600290002808,06029002808,1,1,1,1,1,1,1,1
G0600290002823,06029002823,G0600290002808,06029002808,1,1,1,1,1,1,1,1
G0600290002824,06029002824,G0600290002812,06029002812,1,1,1,1,1,1,1,1
G0600290002825,06029002825,G0600290002812,06029002812,1,1,1,1,1,1,1,1
G0600290002901,06029002901,G0600290002900,06029002900,1,1,1,1,1,1,1,1
G0600290002902,06029002902,G0600290002900,06029002900,1,1,1,1,1,1,1,1
G0600290003001,06029003001,G0600290003000,06029003000,1,1,1,1,1,1,1,1
G0600290003002,06029003002,G0600290003000,06029003000,1,1,1,1,1,1,1,1
G0600290003103,06029003103,G0600290003103,06029003103,1,1,1,1,1,1,1,1
G0600290003112,06029003112,G0600290003112,06029003112,1,1,1,1,1,1,1,1
G0600290003113,06029003113,G0600290003113,06029003113,1,1,1,1,1,1,1,1
G0600290003124,06029003124,G0600290003124,06029003124,1,1,1,1,1,1,1,1
G0600290003125,06029003125,G0600290003121,06029003121,1,1,1,1,1,1,1,1
G0600290003126,06029003126,G0600290003121,06029003121,1,1,1,1,1,1,1,1
G0600290003127,06029003127,G0600290003122,06029003122,1,1,1,1,1,1,1,1
G0600290003128,06029003128,G0600290003122,06029003122,1,1,1,1,1,1,1,1
G0600290003129,06029003129,G0600290003123,06029003123,1,1,1,1,1,1,1,1
G0600290003130,06029003130,G0600290003123,06029003123,1,1,1,1,1,1,1,1
G0600290003131,06029003131,G0600290003123,06029003123,1,1,1,1,1,1,1,1
G0600290003132,06029003132,G0600290003114,06029003114,1,1,1,1,1,1,1,1
G0600290003133,06029003133,G0600290003114,06029003114,1,1,1,1,1,1,1,1
G0600290003134,06029003134,G0600290003123,06029003123,1,1,1,1,1,1,1,1
G0600290003135,06029003135,G0600290003123,06029003123,1,1,1,1,1,1,1,1
G0600290003136,06029003136,G0600290003115,06029003115,1,1,1,1,1,1,1,1
G0600290003137,06029003137,G0600290003115,06029003115,1,1,1,1,1,1,1,1
G0600290003203,06029003203,G0600290003203,06029003203,1,1,1,1,1,1,1,1
G0600290003207,06029003207,G0600290003202,06029003202,1,1,1,1,1,1,1,1
G0600290003208,06029003208,G0600290003202,06029003202,1,1,1,1,1,1,1,1
G0600290003209,06029003209,G0600290003205,06029003205,1,1,1,1,1,1,1,1
G0600290003210,06029003210,G0600290003206,06029003206,1,1,1,1,1,1,1,1
G0600290003211,06029003211,G0600290003206,06029003206,1,1,1,1,1,1,1,1
G0600290003212,06029003212,G0600290003204,06029003204,1,1,1,1,1,1,1,1
G0600290003213,06029003213,G0600290003204,06029003204,0.9995049325,0.9982246044,0.9982819858,0.9981895349,0.9983454783,0.9981566027,0.9984017272,0.9976193559
G0600290003213,06029003213,G0600290003809,06029003809,0.0004950675,0.0017753956,0.0017180142,0.0018104651,0.0016545217,0.0018433973,0.0015982728,0.0023806441
G0600290003214,06029003214,G0600290003202,06029003202,1,1,1,1,1,1,1,1
G0600290003215,06029003215,G0600290003202,06029003202,1,1,1,1,1,1,1,1
G0600290003216,06029003216,G0600290003205,06029003205,1,1,1,1,1,1,1,1
G0600290003217,06029003217,G0600290003205,06029003205,1,1,1,1,1,1,1,1
G0600290003218,06029003218,G0600290003206,06029003206,1,1,1,1,1,1,1,1
G0600290003219,06029003219,G0600290003206,06029003206,1,1,1,1,1,1,1,1
G0600290003220,06029003220,G0600290003206,06029003206,1,1,1,1,1,1,1,1
G0600290003221,06029003221,G0600290003204,06029003204,1,1,1,1,1,1,1,1
G0600290003222,06029003222,G0600290003204,06029003204,0.9991098873,0.9982279976,0.9976689977,0.9976905312,0.9963167587,0.9965034965,0.9950372208,1
G0600290003222,06029003222,G0600290003206,06029003206,0.0008901127,0.0017720024,0.0023310023,0.0023094688,0.0036832413,0.0034965035,0.0049627792,0
G0600290003303,06029003303,G0600290003303,06029003303,0.9997247518,1,1,1,1,1,1,1
G0600290003303,06029003303,G0600790012702,06079012702,0.0002752482,0,0,0,0,0,0,0
G0600290003304,06029003304,G0600290003304,06029003304,0.9999488065,1,1,1,1,1,1,1
G0600290003304,06029003304,G0600290003500,06029003500,0.0000511935,0,0,0,0,0,0,0
G0600290003305,06029003305,G0600290003305,06029003305,0.9749969324,0.9999913673,0.9999963672,0.9999879192,0.9999932996,0.9999947769,1,0.9999819911
G0600290003305,06029003305,G0600370901209,06037901209,0.0009746137,0.0000086327,0.0000036328,0.0000120808,0.0000067004,0.0000052231,0,0.0000180089
G0600290003305,06029003305,G0601110000100,06111000100,0.0240284539,0,0,0,0,0,0,0
G0600290003307,06029003307,G0600290003306,06029003306,0.9926102492,1,1,1,1,1,1,1
G0600290003307,06029003307,G0601110000100,06111000100,0.0073897508,0,0,0,0,0,0,0
G0600290003308,06029003308,G0600290003306,06029003306,1,1,1,1,1,1,1,1
G0600290003400,06029003400,G0600290003400,06029003400,1,1,1,1,1,1,1,1
G0600290003500,06029003500,G0600290003400,06029003400,0.0005176611,0,0,0,0,0,0,0
G0600290003500,06029003500,G0600290003500,06029003500,0.9989577621,0.9992160306,0.9990801188,0.9994505593,0.9995320876,0.9993737281,1,0.9989421518
G0600290003500,06029003500,G0600290003600,06029003600,0.0005245768,0.0007839694,0.0009198812,0.0005494407,0.0004679124,0.0006262719,0,0.0010578482
G0600290003600,06029003600,G0600290003500,06029003500,0.000051094,0,0,0,0,0,0,0
G0600290003600,06029003600,G0600290003600,06029003600,0.999948906,1,1,1,1,1,1,1
G0600290003806,06029003806,G0600290003806,06029003806,1,1,1,1,1,1,1,1
G0600290003807,06029003807,G0600290003807,06029003807,1,1,1,1,1,1,1,1
G0600290003808,06029003808,G0600290003808,06029003808,1,1,1,1,1,1,1,1
G0600290003810,06029003810,G0600290003810,06029003810,0.9998660729,0.9997789317,0.9997394431,0.9993522452,0.9994193402,0.9994335658,0.9994387444,0.9992339489
G0600290003810,06029003810,G0600290003811,06029003811,0.0001339271,0.0002210683,0.0002605569,0.0006477548,0.0005806598,0.0005664342,0.0005612556,0.0007660511
G0600290003811,06029003811,G0600290003811,06029003811,1,1,1,1,1,1,1,1
G0600290003812,06029003812,G0600290003812,06029003812,1,1,1,1,1,1,1,1
G0600290003814,06029003814,G0600290003804,06029003804,1,1,1,1,1,1,1,1
G0600290003815,06029003815,G0600290003804,06029003804,1,1,1,1,1,1,1,1
G0600290003816,06029003816,G0600290003803,06029003803,0.0084437037,0.0015923085,0.0014289393,0.0004421405,0.0003658259,0.0003557543,0,0.0021307411
G0600290003816,06029003816,G0600290003804,06029003804,0.9910305774,0.9984076915,0.9985710607,0.9995578595,0.9996341741,0.9996442457,1,0.9978692589
G0600290003816,06029003816,G0600290003807,06029003807,0.0005257188,0,0,0,0,0,0,0
G0600290003817,06029003817,G0600290000503,06029000503,0.0029812067,0,0,0,0,0,0,0
G0600290003817,06029003817,G0600290003805,06029003805,0.9970187933,1,1,1,1,1,1,1
G0600290003818,06029003818,G0600290003805,06029003805,1,1,1,1,1,1,1,1
G0600290003819,06029003819,G0600290003809,06029003809,1,1,1,1,1,1,1,1
G0600290003820,06029003820,G0600290003813,06029003813,1,1,1,1,1,1,1,1
G0600290003821,06029003821,G0600290003813,06029003813,1,1,1,1,1,1,1,1
G0600290003822,06029003822,G0600290003809,06029003809,1,1,1,1,1,1,1,1
G0600290003823,06029003823,G0600290003809,06029003809,1,1,1,1,1,1,1,1
G0600290003824,06029003824,G0600290003803,06029003803,0.9996750241,0.9999961182,0.9999958823,0.9999953673,0.9999962057,0.9999954338,0.999994455,1
G0600290003824,06029003824,G0600290003804,06029003804,0.0003249759,0.0000038818,0.0000041177,0.0000046327,0.0000037943,0.0000045662,0.000005545,0
G0600290003825,06029003825,G0600290003803,06029003803,1,1,1,1,1,1,1,1
G0600290003826,06029003826,G0600290003803,06029003803,1,1,1,1,1,1,1,1
G0600290003827,06029003827,G0600290003803,06029003803,1,1,1,1,1,1,1,1
G0600290003900,06029003900,G0600290003900,06029003900,1,1,1,1,1,1,1,1
G0600290004001,06029004001,G0600290004000,06029004000,1,1,1,1,1,1,1,1
G0600290004002,06029004002,G0600290004000,06029004000,1,1,1,1,1,1,1,1
G0600290004101,06029004101,G0600290004101,06029004101,1,1,1,1,1,1,1,1
G0600290004102,06029004102,G0600290004102,06029004102,1,1,1,1,1,1,1,1
G0600290004302,06029004302,G0600290004302,06029004302,1,1,1,1,1,1,1,1
G0600290004303,06029004303,G0600290004301,06029004301,1,1,1,1,1,1,1,1
G0600290004304,06029004304,G0600290004301,06029004301,1,1,1,1,1,1,1,1
G0600290004305,06029004305,G0600290003900,06029003900,0.0000319573,0,0,0,0,0,0,0
G0600290004305,06029004305,G0600290004301,06029004301,0.9999680427,1,1,1,1,1,1,1
G0600290004402,06029004402,G0600290004402,06029004402,1,1,1,1,1,1,1,1
G0600290004403,06029004403,G0600290004401,06029004401,1,1,1,1,1,1,1,1
G0600290004404,06029004404,G0600290004401,06029004401,1,1,1,1,1,1,1,1
G0600290004500,06029004500,G0600290004500,06029004500,0.9999792785,1,1,1,1,1,1,1
G0600290004500,06029004500,G0600310001701,06031001701,0.0000080688,0,0,0,0,0,0,0
G0600290004500,06029004500,G0600790012702,06079012702,0.000000108,0,0,0,0,0,0,0
G0600290004500,06029004500,G0601070004300,06107004300,0.0000125448,0,0,0,0,0,0,0
G0600290004601,06029004601,G0600290004601,06029004601,0.972693829,1,1,1,1,1,1,1
G0600290004601,06029004601,G0600290004604,06029004604,0.027306171,0,0,0,0,0,0,0
G0600290004603,06029004603,G0600290004603,06029004603,1,1,1,1,1,1,1,1
G0600290004605,06029004605,G0600290004604,06029004604,1,1,1,1,1,1,1,1
G0600290004606,06029004606,G0600290004604,06029004604,1,1,1,1,1,1,1,1
G0600290004607,06029004607,G0600290004604,06029004604,1,1,1,1,1,1,1,1
G0600290004702,06029004702,G0600290004702,06029004702,1,1,1,1,1,1,1,1
G0600290004703,06029004703,G0600290004701,06029004701,1,1,1,1,1,1,1,1
G0600290004704,06029004704,G0600290004701,06029004701,1,1,1,1,1,1,1,1
G0600290004801,06029004801,G0600290004800,06029004800,1,1,1,1,1,1,1,1
G0600290004802,06029004802,G0600290004800,06029004800,1,1,1,1,1,1,1,1
G0600290004901,06029004901,G0600290004901,06029004901,1,1,1,1,1,1,1,1
G0600290004903,06029004903,G0600290004902,06029004902,1,1,1,1,1,1,1,1
G0600290004904,06029004904,G0600290004902,06029004902,1,1,1,1,1,1,1,1
G0600290005003,06029005003,G0600290005003,06029005003,1,1,1,1,1,1,1,1
G0600290005005,06029005005,G0600290005004,06029005004,1,1,1,1,1,1,1,1
G0600290005006,06029005006,G0600290005004,06029005004,1,1,1,1,1,1,1,1
G0600290005103,06029005103,G0600290000910,06029000910,0.0002630859,0,0,0,0,0,0,0
G0600290005103,06029005103,G0600290005103,06029005103,0.9997369141,1,1,1,1,1,1,1
G0600290005104,06029005104,G0600290000910,06029000910,0.0001010343,0,0,0,0,0,0,0
G0600290005104,06029005104,G0600290005104,06029005104,0.9998989657,1,1,1,1,1,1,1
G0600290005203,06029005203,G0600290005201,06029005201,0.0000305928,0,0,0,0,0,0,0
G0600290005203,06029005203,G0600290005203,06029005203,0.9999694072,1,1,1,1,1,1,1
G0600290005205,06029005205,G0600290005204,06029005204,1,1,1,1,1,1,1,1
G0600290005206,06029005206,G0600290005104,06029005104,0.0002628185,0,0,0,0,0,0,0
G0600290005206,06029005206,G0600290005204,06029005204,0.9997371815,1,1,1,1,1,1,1
G0600290005207,06029005207,G0600270000800,06027000800,0.0000038247,0,0,0,0,0,0,0
G0600290005207,06029005207,G0600290005201,06029005201,0.9999612447,1,1,1,1,1,1,1
G0600290005207,06029005207,G0601070002700,06107002700,0.0000349307,0,0,0,0,0,0,0
G0600290005208,06029005208,G0600290005201,06029005201,0.999888405,0.9999987872,0.9999985788,1,1,0.9999983351,1,1
G0600290005208,06029005208,G0601070002700,06107002700,0.000111595,0.0000012128,0.0000014212,0,0,0.0000016649,0,0
G0600290005300,06029005300,G0600270000800,06027000800,0.0000053411,0,0,0,0,0,0,0
G0600290005300,06029005300,G0600290005300,06029005300,0.9997454484,0.9993083537,0.9992598989,0.9990329132,0.9988838797,0.9989085821,1,0.9988378717
G0600290005300,06029005300,G0600290005404,06029005404,0.0002214814,0.0006916463,0.0007401011,0.0009670868,0.0011161203,0.0010914179,0,0.0011621283
G0600290005300,06029005300,G0600710008901,06071008901,0.0000277292,0,0,0,0,0,0,0
G0600290005402,06029005402,G0600290005402,06029005402,1,1,1,1,1,1,1,1
G0600290005405,06029005405,G0600290005300,06029005300,0.0000609876,0,0,0,0,0,0,0
G0600290005405,06029005405,G0600290005401,06029005401,0.9999390124,1,1,1,1,1,1,1
G0600290005406,06029005406,G0600290005401,06029005401,1,1,1,1,1,1,1,1
G0600290005407,06029005407,G0600290005403,06029005403,0.9997694047,1,1,1,1,1,1,1
G0600290005407,06029005407,G0600290005501,06029005501,0.0002305953,0,0,0,0,0,0,0
G0600290005408,06029005408,G0600290005403,06029005403,1,1,1,1,1,1,1,1
G0600290005409,06029005409,G0600290005404,06029005404,1,1,1,1,1,1,1,1
G0600290005410,06029005410,G0600290005404,06029005404,0.9803307399,1,1,1,1,1,1,1
G0600290005410,06029005410,G0600710008901,06071008901,0.0196692601,0,0,0,0,0,0,0
G0600290005508,06029005508,G0600290005508,06029005508,1,1,1,1,1,1,1,1
G0600290005509,06029005509,G0600290005401,06029005401,0.0000609782,0,0,0,0,0,0,0
G0600290005509,06029005509,G0600290005501,06029005501,0.9993332799,0.9999943312,0.9999957181,0.9999938618,0.9999942801,0.9999948975,0.9999933234,1
G0600290005509,06029005509,G0600710008901,06071008901,0.0006057419,0.0000056688,0.0000042819,0.0000061382,0.0000057199,0.0000051025,0.0000066766,0
G0600290005510,06029005510,G0600270000800,06027000800,0.00001786,0.0000009981,0.0000012391,0.0000016249,0.0000023161,0.00000202,0.0000029729,0
G0600290005510,06029005510,G0600290005300,06029005300,0.0000380861,0,0,0,0,0,0,0
G0600290005510,06029005510,G0600290005501,06029005501,0.9999440539,0.9999990019,0.9999987609,0.9999983751,0.9999976839,0.99999798,0.9999970271,1
G0600290005511,06029005511,G0600290005507,06029005507,1,1,1,1,1,1,1,1
G0600290005512,06029005512,G0600290005507,06029005507,1,1,1,1,1,1,1,1
G0600290005513,06029005513,G0600290005506,06029005506,1,1,1,1,1,1,1,1
G0600290005514,06029005514,G0600290005506,06029005506,1,1,1,1,1,1,1,1
G0600290005600,06029005600,G0600290005600,06029005600,0.931933272,1,1,1,1,1,1,1
G0600290005600,06029005600,G0600290006500,06029006500,0.0678684824,0,0,0,0,0,0,0
G0600290005600,06029005600,G0600710011600,06071011600,0.0001982456,0,0,0,0,0,0,0
G0600290005700,06029005700,G0600290005700,06029005700,1,1,1,1,1,1,1,1
G0600290005803,06029005803,G0600290005802,06029005802,1,1,1,1,1,1,1,1
G0600290005804,06029005804,G0600290005802,06029005802,1,1,1,1,1,1,1,1
G0600290005805,06029005805,G0600290005801,06029005801,1,1,1,1,1,1,1,1
G0600290005806,06029005806,G0600290005801,06029005801,1,1,1,1,1,1,1,1
G0600290005900,06029005900,G0600290005900,06029005900,1,1,1,1,1,1,1,1
G0600290006002,06029006002,G0600290006002,06029006002,1,1,1,1,1,1,1,1
G0600290006003,06029006003,G0600290006003,06029006003,0.9999890939,1,1,1,1,1,1,1
G0600290006003,06029006003,G0600290006100,06029006100,0.0000109061,0,0,0,0,0,0,0
G0600290006004,06029006004,G0600290006004,06029006004,1,1,1,1,1,1,1,1
G0600290006006,06029006006,G0600290006006,06029006006,1,1,1,1,1,1,1,1
G0600290006009,06029006009,G0600290006008,06029006008,1,1,1,1,1,1,1,1
G0600290006010,06029006010,G0600290006008,06029006008,1,1,1,1,1,1,1,1
G0600290006011,06029006011,G0600290006007,06029006007,0.9976495853,1,1,1,1,1,1,1
G0600290006011,06029006011,G0600290006202,06029006202,0.0023482255,0,0,0,0,0,0,0
G0600290006011,06029006011,G0600370901209,06037901209,0.0000021891,0,0,0,0,0,0,0
G0600290006012,06029006012,G0600290006002,06029006002,0.0000521883,0.0000318105,0.0000300516,0.0000479322,0.0000406698,0.000034421,0.0000209909,0.0001169256
G0600290006012,06029006012,G0600290006007,06029006007,0.9999478117,0.9999681895,0.9999699484,0.9999520678,0.9999593302,0.999965579,0.9999790091,0.9998830744
G0600290006101,06029006101,G0600290006100,06029006100,1,1,1,1,1,1,1,1
G0600290006102,06029006102,G0600290006100,06029006100,1,1,1,1,1,1,1,1
G0600290006201,06029006201,G0600290006201,06029006201,1,1,1,1,1,1,1,1
G0600290006202,06029006202,G0600290006202,06029006202,1,1,1,1,1,1,1,1
G0600290006301,06029006301,G0600290006301,06029006301,1,1,1,1,1,1,1,1
G0600290006303,06029006303,G0600290006303,06029006303,1,1,1,1,1,1,1,1
G0600290006304,06029006304,G0600290006007,06029006007,0.291355293,0,0,0,0,0,0,0
G0600290006304,06029006304,G0600290006304,06029006304,0.708644707,1,1,1,1,1,1,1
G0600290006403,06029006403,G0600290006403,06029006403,1,1,1,1,1,1,1,1
G0600290006404,06029006404,G0600290006404,06029006404,1,1,1,1,1,1,1,1
G0600290006405,06029006405,G0600290006401,06029006401,1,1,1,1,1,1,1,1
G0600290006406,06029006406,G0600290006401,06029006401,1,1,1,1,1,1,1,1
G0600290006500,06029006500,G0600290005506,06029005506,0.000108007,0,0,0,0,0,0,0
G0600290006500,06029006500,G0600290006500,06029006500,0.9998840302,0.999997801,0.9999975385,0.9999885921,0.9999898884,0.9999925152,0.9999920327,0.9999847622
G0600290006500,06029006500,G0600710008901,06071008901,0.0000079628,0.000002199,0.0000024615,0.0000114079,0.0000101116,0.0000074848,0.0000079673,0.0000152378
G0600290006600,06029006600,G0600290003700,06029003700,0.749451449,0.7582281101,0.7605462822,0.7481949458,0.750753012,0.7610371409,0.7561929596,0.743315508
G0600290006600,06029006600,G0600290004200,06029004200,0.250548551,0.2417718899,0.2394537178,0.2518050542,0.249246988,0.2389628591,0.2438070404,0.256684492
G0600310000100,06031000100,G0600310000100,06031000100,0.9999997257,1,1,1,1,1,1,1
G0600310000100,06031000100,G0600310000601,06031000601,0.0000002743,0,0,0,0,0,0,0
G0600310000200,06031000200,G0600310000200,06031000200,0.9999985251,1,1,1,1,1,1,1
G0600310000200,06031000200,G0600310000300,06031000300,0.0000014749,0,0,0,0,0,0,0
G0600310000402,06031000402,G0600310000402,06031000402,0.9998105852,1,1,1,1,1,1,1
G0600310000402,06031000402,G0600310000404,06031000404,0.0001894148,0,0,0,0,0,0,0
G0600310000403,06031000403,G0600310000403,06031000403,1,1,1,1,1,1,1,1
G0600310000405,06031000405,G0600310000405,06031000405,1,1,1,1,1,1,1,1
G0600310000406,06031000406,G0600310000404,06031000404,1,1,1,1,1,1,1,1
G0600310000407,06031000407,G0600310000404,06031000404,1,1,1,1,1,1,1,1
G0600310000500,06031000500,G0600310000500,06031000500,1,1,1,1,1,1,1,1
G0600310000602,06031000602,G0600310000602,06031000602,1,1,1,1,1,1,1,1
G0600310000603,06031000603,G0600310000601,06031000601,1,1,1,1,1,1,1,1
G0600310000604,06031000604,G0600310000601,06031000601,1,1,1,1,1,1,1,1
G0600310000701,06031000701,G0600310000701,06031000701,1,1,1,1,1,1,1,1
G0600310000702,06031000702,G0600310000702,06031000702,1,1,1,1,1,1,1,1
G0600310000800,06031000800,G0600310000800,06031000800,1,1,1,1,1,1,1,1
G0600310000901,06031000901,G0600310000900,06031000900,1,1,1,1,1,1,1,1
G0600310000902,06031000902,G0600310000900,06031000900,1,1,1,1,1,1,1,1
G0600310001001,06031001001,G0600310001001,06031001001,1,1,1,1,1,1,1,1
G0600310001002,06031001002,G0600310001002,06031001002,1,1,1,1,1,1,1,1
G0600310001003,06031001003,G0600310001003,06031001003,1,1,1,1,1,1,1,1
G0600310001100,06031001100,G0600310001100,06031001100,1,1,1,1,1,1,1,1
G0600310001200,06031001200,G0600310000800,06031000800,0.0000052801,0,0,0,0,0,0,0
G0600310001200,06031001200,G0600310001200,06031001200,0.9999947199,1,1,1,1,1,1,1
G0600310001300,06031001300,G0600310001300,06031001300,1,1,1,1,1,1,1,1
G0600310001401,06031001401,G0600310001401,06031001401,1,1,1,1,1,1,1,1
G0600310001402,06031001402,G0600310001402,06031001402,1,1,1,1,1,1,1,1
G0600310001500,06031001500,G0600310001500,06031001500,1,1,1,1,1,1,1,1
G0600310001601,06031001601,G0600290004500,06029004500,0.0003512115,0,0,0,0,0,0,0
