tr2020gj,tr2020ge,tr2012gj,tr2012ge,parea,wt_pop,wt_adult,wt_fam,wt_hh,wt_hu,wt_ownhu,wt_renthu
G0400190002508,04019002508,G0400190002506,04019002506,0.9701340843,0.9934640523,0.9960057061,0.9983766234,0.9986710963,0.9987004548,0.9981343284,1
G0400190002508,04019002508,G0400190940900,04019940900,0.0298659157,0.0065359477,0.0039942939,0.0016233766,0.0013289037,0.0012995452,0.0018656716,0
G0400190002509,04019002509,G0400190002300,04019002300,0.0007513152,0.0006099552,0.0006903976,0.0002716842,0.0001528821,0.0001419798,0,0.0003280715
G0400190002509,04019002509,G0400190002501,04019002501,0.9992486848,0.9993900448,0.9993096024,0.9997283158,0.9998471179,0.9998580202,1,0.9996719285
G0400190002602,04019002602,G0400190002602,04019002602,1,1,1,1,1,1,1,1
G0400190002603,04019002603,G0400190002603,04019002603,1,1,1,1,1,1,1,1
G0400190002604,04019002604,G0400190002604,04019002604,1,1,1,1,1,1,1,1
G0400190002702,04019002702,G0400190002702,04019002702,1,1,1,1,1,1,1,1
G0400190002703,04019002703,G0400190002703,04019002703,1,1,1,1,1,1,1,1
G0400190002704,04019002704,G0400190002704,04019002704,1,1,1,1,1,1,1,1
G0400190002801,04019002801,G0400190002801,04019002801,0.9844880596,1,1,1,1,1,1,1
G0400190002801,04019002801,G0400190002905,04019002905,0.0155119404,0,0,0,0,0,0,0
G0400190002802,04019002802,G0400190002802,04019002802,1,1,1,1,1,1,1,1
G0400190002803,04019002803,G0400190002803,04019002803,1,1,1,1,1,1,1,1
G0400190002901,04019002901,G0400190002901,04019002901,1,1,1,1,1,1,1,1
G0400190002904,04019002904,G0400190002904,04019002904,1,1,1,1,1,1,1,1
G0400190002905,04019002905,G0400190002905,04019002905,1,1,1,1,1,1,1,1
G0400190002906,04019002906,G0400190002906,04019002906,1,1,1,1,1,1,1,1
G0400190003002,04019003002,G0400190003002,04019003002,1,1,1,1,1,1,1,1
G0400190003003,04019003003,G0400190003003,04019003003,1,1,1,1,1,1,1,1
G0400190003004,04019003004,G0400190003004,04019003004,0.99910086,0.9998380614,0.9998268061,0.9997878447,0.9998674964,0.9998537729,0.9997748288,0.9999257962
G0400190003004,04019003004,G0400190004030,04019004030,0.00089914,0.0001619386,0.0001731939,0.0002121553,0.0001325036,0.0001462271,0.0002251712,0.0000742038
G0400190003102,04019003102,G0400190003102,04019003102,1,1,1,1,1,1,1,1
G0400190003103,04019003103,G0400190003101,04019003101,1,1,1,1,1,1,1,1
G0400190003104,04019003104,G0400190003101,04019003101,1,1,1,1,1,1,1,1
G0400190003201,04019003201,G0400190003200,04019003200,1,1,1,1,1,1,1,1
G0400190003202,04019003202,G0400190003200,04019003200,1,1,1,1,1,1,1,1
G0400190003302,04019003302,G0400190003302,04019003302,1,1,1,1,1,1,1,1
G0400190003303,04019003303,G0400190003303,04019003303,1,1,1,1,1,1,1,1
G0400190003304,04019003304,G0400190003304,04019003304,1,1,1,1,1,1,1,1
G0400190003400,04019003400,G0400190003400,04019003400,1,1,1,1,1,1,1,1
G0400190003502,04019003502,G0400190003502,04019003502,1,1,1,1,1,1,1,1
G0400190003503,04019003503,G0400190003503,04019003503,1,1,1,1,1,1,1,1
G0400190003504,04019003504,G0400190003504,04019003504,1,1,1,1,1,1,1,1
G0400190003505,04019003505,G0400190003501,04019003501,0.851982389,0.8538547486,0.8656848306,0.8684210526,0.8535791757,0.8337481334,0.99695586,0.7742207245
G0400190003505,04019003505,G0400190003600,04019003600,0.148017611,0.1461452514,0.1343151694,0.1315789474,0.1464208243,0.1662518666,0.00304414,0.2257792755
G0400190003506,04019003506,G0400190003501,04019003501,1,1,1,1,1,1,1,1
G0400190003601,04019003601,G0400190003600,04019003600,1,1,1,1,1,1,1,1
G0400190003702,04019003702,G0400190003702,04019003702,1,1,1,1,1,1,1,1
G0400190003704,04019003704,G0400190003704,04019003704,1,1,1,1,1,1,1,1
G0400190003705,04019003705,G0400190003705,04019003705,1,1,1,1,1,1,1,1
G0400190003706,04019003706,G0400190003706,04019003706,1,1,1,1,1,1,1,1
G0400190003707,04019003707,G0400190003707,04019003707,1,1,1,1,1,1,1,1
G0400190003801,04019003801,G0400190003801,04019003801,1,1,1,1,1,1,1,1
G0400190003802,04019003802,G0400190003802,04019003802,1,1,1,1,1,1,1,1
G0400190003901,04019003901,G0400190003901,04019003901,1,1,1,1,1,1,1,1
G0400190003902,04019003902,G0400190003902,04019003902,1,1,1,1,1,1,1,1
G0400190003903,04019003903,G0400190003903,04019003903,1,1,1,1,1,1,1,1
G0400190004008,04019004008,G0400190004008,04019004008,1,1,1,1,1,1,1,1
G0400190004010,04019004010,G0400190004010,04019004010,1,1,1,1,1,1,1,1
G0400190004026,04019004026,G0400190004026,04019004026,1,1,1,1,1,1,1,1
G0400190004029,04019004029,G0400190004029,04019004029,1,1,1,1,1,1,1,1
G0400190004030,04019004030,G0400190004030,04019004030,1,1,1,1,1,1,1,1
G0400190004031,04019004031,G0400190004031,04019004031,1,1,1,1,1,1,1,1
G0400190004032,04019004032,G0400190004032,04019004032,1,1,1,1,1,1,1,1
G0400190004033,04019004033,G0400190004033,04019004033,1,1,1,1,1,1,1,1
G0400190004034,04019004034,G0400190003600,04019003600,0.0708636782,0.0343605127,0.0385613645,0.0221445221,0.0396039604,0.0405315615,0.012012012,0.064171123
G0400190004034,04019004034,G0400190004034,04019004034,0.9291363218,0.9656394873,0.9614386355,0.9778554779,0.9603960396,0.9594684385,0.987987988,0.935828877
G0400190004035,04019004035,G0400190004035,04019004035,1,1,1,1,1,1,1,1
G0400190004036,04019004036,G0400190004036,04019004036,1,1,1,1,1,1,1,1
G0400190004037,04019004037,G0400190004037,04019004037,1,1,1,1,1,1,1,1
G0400190004038,04019004038,G0400190004038,04019004038,1,1,1,1,1,1,1,1
G0400190004039,04019004039,G0400190004039,04019004039,0.9803214698,0.9971688857,0.9971787707,0.9969341084,0.9977052537,0.9977351722,0.9951206126,1
G0400190004039,04019004039,G0400190004068,04019004068,0.0196785302,0.0028311143,0.0028212293,0.0030658916,0.0022947463,0.0022648278,0.0048793874,0
G0400190004042,04019004042,G0400190004042,04019004042,1,1,1,1,1,1,1,1
G0400190004043,04019004043,G0400190004043,04019004043,1,1,1,1,1,1,1,1
G0400190004044,04019004044,G0400190004044,04019004044,1,1,1,1,1,1,1,1
G0400190004046,04019004046,G0400190004046,04019004046,1,1,1,1,1,1,1,1
G0400190004047,04019004047,G0400190004047,04019004047,1,1,1,1,1,1,1,1
G0400190004048,04019004048,G0400190004048,04019004048,1,1,1,1,1,1,1,1
G0400190004049,04019004049,G0400190004049,04019004049,1,1,1,1,1,1,1,1
G0400190004050,04019004050,G0400190004050,04019004050,1,1,1,1,1,1,1,1
G0400190004051,04019004051,G0400190004050,04019004050,0.0000073994,0,0,0,0,0,0,0
G0400190004051,04019004051,G0400190004051,04019004051,0.9999926006,1,1,1,1,1,1,1
G0400190004052,04019004052,G0400190004052,04019004052,0.9999996907,1,1,1,1,1,1,1
G0400190004052,04019004052,G0400190004053,04019004053,0.0000003093,0,0,0,0,0,0,0
G0400190004053,04019004053,G0400190004025,04019004025,0.0001297257,0.0000745626,0.0000653546,0.0000615171,0.0000491769,0.000046629,0.0000696716,0
G0400190004053,04019004053,G0400190004053,04019004053,0.9998702743,0.9999254374,0.9999346454,0.9999384829,0.9999508231,0.999953371,0.9999303284,1
G0400190004054,04019004054,G0400190004054,04019004054,1,1,1,1,1,1,1,1
G0400190004055,04019004055,G0400190004055,04019004055,1,1,1,1,1,1,1,1
G0400190004056,04019004056,G0400190004056,04019004056,1,1,1,1,1,1,1,1
G0400190004057,04019004057,G0400190004057,04019004057,1,1,1,1,1,1,1,1
G0400190004058,04019004058,G0400190004058,04019004058,1,1,1,1,1,1,1,1
G0400190004061,04019004061,G0400190004061,04019004061,1,1,1,1,1,1,1,1
G0400190004062,04019004062,G0400190004062,04019004062,1,1,1,1,1,1,1,1
G0400190004063,04019004063,G0400190004063,04019004063,0.99889665,1,1,1,1,1,1,1
G0400190004063,04019004063,G0400190004064,04019004064,0.00110335,0,0,0,0,0,0,0
G0400190004065,04019004065,G0400190004065,04019004065,1,1,1,1,1,1,1,1
G0400190004066,04019004066,G0400190004066,04019004066,1,1,1,1,1,1,1,1
G0400190004067,04019004067,G0400190004067,04019004067,1,1,1,1,1,1,1,1
G0400190004068,04019004068,G0400190004068,04019004068,1,1,1,1,1,1,1,1
G0400190004069,04019004069,G0400190004069,04019004069,1,1,1,1,1,1,1,1
G0400190004070,04019004070,G0400190004070,04019004070,1,1,1,1,1,1,1,1
G0400190004071,04019004071,G0400190004071,04019004071,1,1,1,1,1,1,1,1
G0400190004072,04019004072,G0400190004072,04019004072,1,1,1,1,1,1,1,1
G0400190004073,04019004073,G0400190003600,04019003600,0.0095293003,0,0,0,0,0,0,0
G0400190004073,04019004073,G0400190004073,04019004073,0.9904706997,1,1,1,1,1,1,1
G0400190004074,04019004074,G0400190004074,04019004074,1,1,1,1,1,1,1,1
G0400190004075,04019004075,G0400190004011,04019004011,1,1,1,1,1,1,1,1
G0400190004076,04019004076,G0400190004011,04019004011,1,1,1,1,1,1,1,1
G0400190004077,04019004077,G0400190004022,04019004022,1,1,1,1,1,1,1,1
G0400190004078,04019004078,G0400190004022,04019004022,1,1,1,1,1,1,1,1
G0400190004079,04019004079,G0400190004025,04019004025,1,1,1,1,1,1,1,1
G0400190004080,04019004080,G0400190004025,04019004025,1,1,1,1,1,1,1,1
G0400190004081,04019004081,G0400190004064,04019004064,1,1,1,1,1,1,1,1
G0400190004082,04019004082,G0400190004064,04019004064,1,1,1,1,1,1,1,1
G0400190004109,04019004109,G0400190004109,04019004109,1,1,1,1,1,1,1,1
G0400190004110,04019004110,G0400190004110,04019004110,1,1,1,1,1,1,1,1
G0400190004112,04019004112,G0400190004112,04019004112,0.9957832317,1,1,1,1,1,1,1
G0400190004112,04019004112,G0400190004116,04019004116,0.0042167683,0,0,0,0,0,0,0
G0400190004114,04019004114,G0400190004114,04019004114,1,1,1,1,1,1,1,1
G0400190004115,04019004115,G0400190004115,04019004115,1,1,1,1,1,1,1,1
G0400190004116,04019004116,G0400190004116,04019004116,1,1,1,1,1,1,1,1
G0400190004117,04019004117,G0400190002201,04019002201,0.0025830514,0.000824986,0.0010410767,0.0015514511,0.0012732132,0.0027216295,0.0027106682,0
G0400190004117,04019004117,G0400190004110,04019004110,0.0027995293,0,0,0,0,0,0,0
G0400190004117,04019004117,G0400190004117,04019004117,0.9946174193,0.999175014,0.9989589233,0.9984485489,0.9987267868,0.9972783705,0.9972893318,1
G0400190004118,04019004118,G0400190003600,04019003600,0.0137350655,0.0001069719,0.0001528915,0.0001049098,0.0001063669,0.000128853,0,0.0004372562
G0400190004118,04019004118,G0400190004118,04019004118,0.9862649345,0.9998930281,0.9998471085,0.9998950902,0.9998936331,0.999871147,1,0.9995627438
G0400190004122,04019004122,G0400190004122,04019004122,1,1,1,1,1,1,1,1
G0400190004126,04019004126,G0400190004107,04019004107,1,1,1,1,1,1,1,1
G0400190004127,04019004127,G0400190004107,04019004107,1,1,1,1,1,1,1,1
G0400190004128,04019004128,G0400190004119,04019004119,1,1,1,1,1,1,1,1
G0400190004129,04019004129,G0400190004119,04019004119,0.4556728403,0.7764791819,0.7858701582,0.8266485384,0.8174052322,0.8078412391,0.8176100629,0.814516129
G0400190004129,04019004129,G0400190004120,04019004120,0.5443271597,0.2235208181,0.2141298418,0.1733514616,0.1825947678,0.1921587609,0.1823899371,0.185483871
G0400190004130,04019004130,G0400190004119,04019004119,1,1,1,1,1,1,1,1
G0400190004131,04019004131,G0400190004121,04019004121,1,1,1,1,1,1,1,1
G0400190004132,04019004132,G0400190004109,04019004109,0.0000744492,0,0,0,0,0,0,0
G0400190004132,04019004132,G0400190004125,04019004125,0.9999255508,1,1,1,1,1,1,1
G0400190004133,04019004133,G0400190004125,04019004125,1,1,1,1,1,1,1,1
G0400190004307,04019004307,G0400190004307,04019004307,0.9941669845,0.9932133373,0.9933953768,0.9915966387,0.990776699,0.9921487603,0.9894150418,1
G0400190004307,04019004307,G0400190004324,04019004324,0.0058330155,0.0067866627,0.0066046232,0.0084033613,0.009223301,0.0078512397,0.0105849582,0
G0400190004310,04019004310,G0400190004310,04019004310,1,1,1,1,1,1,1,1
G0400190004311,04019004311,G0400190004311,04019004311,1,1,1,1,1,1,1,1
G0400190004312,04019004312,G0400190004312,04019004312,1,1,1,1,1,1,1,1
G0400190004313,04019004313,G0400190004313,04019004313,1,1,1,1,1,1,1,1
G0400190004316,04019004316,G0400190004313,04019004313,0.0000002367,0,0,0,0,0,0,0
G0400190004316,04019004316,G0400190004316,04019004316,0.9999997633,1,1,1,1,1,1,1
G0400190004317,04019004317,G0400190004317,04019004317,1,1,1,1,1,1,1,1
G0400190004320,04019004320,G0400190004320,04019004320,0.9973964936,0.9936683815,0.9945027486,1,0.9965556831,0.9969387755,0.9951377634,1
G0400190004320,04019004320,G0400190941000,04019941000,0.0026035064,0.0063316185,0.0054972514,0,0.0034443169,0.0030612245,0.0048622366,0
G0400190004321,04019004321,G0400190004321,04019004321,1,1,1,1,1,1,1,1
G0400190004322,04019004322,G0400190004322,04019004322,1,1,1,1,1,1,1,1
G0400190004323,04019004323,G0400190004323,04019004323,0.9999961831,0.9999816064,0.9999815539,0.9999756692,0.9999787811,0.9999801946,0.9999747353,1
G0400190004323,04019004323,G0400190004329,04019004329,0.0000038169,0.0000183936,0.0000184461,0.0000243308,0.0000212189,0.0000198054,0.0000252647,0
G0400190004324,04019004324,G0400190004324,04019004324,0.9999519324,0.999997472,0.9999980824,1,1,0.9999974875,1,1
G0400190004324,04019004324,G0400230966101,04023966101,0.0000480676,0.000002528,0.0000019176,0,0,0.0000025125,0,0
G0400190004325,04019004325,G0400190004325,04019004325,1,1,1,1,1,1,1,1
G0400190004326,04019004326,G0400190004326,04019004326,1,1,1,1,1,1,1,1
G0400190004327,04019004327,G0400190004327,04019004327,1,1,1,1,1,1,1,1
G0400190004328,04019004328,G0400190004324,04019004324,0.0091967979,0,0,0,0,0,0,0
G0400190004328,04019004328,G0400190004328,04019004328,0.9908032021,1,1,1,1,1,1,1
G0400190004330,04019004330,G0400190004330,04019004330,1,1,1,1,1,1,1,1
G0400190004332,04019004332,G0400190004331,04019004331,0.0822987135,0.2041787921,0.2041526965,0.2072879971,0.2199801829,0.2185684055,0.2181538201,0.2403712226
G0400190004332,04019004332,G0400190004332,04019004332,0.9177012865,0.7958212079,0.7958473035,0.7927120029,0.7800198171,0.7814315945,0.7818461799,0.7596287774
G0400190004333,04019004333,G0400190004333,04019004333,1,1,1,1,1,1,1,1
G0400190004335,04019004335,G0400190004329,04019004329,1,1,1,1,1,1,1,1
G0400190004336,04019004336,G0400190004329,04019004329,1,1,1,1,1,1,1,1
G0400190004337,04019004337,G0400190004331,04019004331,1,1,1,1,1,1,1,1
G0400190004338,04019004338,G0400190004331,04019004331,1,1,1,1,1,1,1,1
G0400190004339,04019004339,G0400190004334,04019004334,0.993549545,1,1,1,1,1,1,1
G0400190004339,04019004339,G0400190941000,04019941000,0.006450455,0,0,0,0,0,0,0
G0400190004340,04019004340,G0400190004334,04019004334,1,1,1,1,1,1,1,1
G0400190004404,04019004404,G0400190004404,04019004404,0.9941320328,0.9989266064,0.9988996071,0.9988235469,0.9988994983,0.9990138506,0.9988050412,0.9996968916
G0400190004404,04019004404,G0400190004422,04019004422,0.0058679672,0.0010733936,0.0011003929,0.0011764531,0.0011005017,0.0009861494,0.0011949588,0.0003031084
G0400190004407,04019004407,G0400190004407,04019004407,1,1,1,1,1,1,1,1
G0400190004412,04019004412,G0400190004412,04019004412,1,1,1,1,1,1,1,1
G0400190004413,04019004413,G0400190004413,04019004413,1,1,1,1,1,1,1,1
G0400190004414,04019004414,G0400190004414,04019004414,1,1,1,1,1,1,1,1
G0400190004415,04019004415,G0400190004415,04019004415,1,1,1,1,1,1,1,1
G0400190004418,04019004418,G0400190004418,04019004418,1,1,1,1,1,1,1,1
G0400190004419,04019004419,G0400190004419,04019004419,1,1,1,1,1,1,1,1
G0400190004422,04019004422,G0400190004404,04019004404,0.0044573306,0,0,0,0,0,0,0
G0400190004422,04019004422,G0400190004422,04019004422,0.9920800765,1,1,1,1,1,1,1
G0400190004422,04019004422,G0400190004428,04019004428,0.0034625929,0,0,0,0,0,0,0
G0400190004423,04019004423,G0400190004423,04019004423,0.9803022114,1,1,1,1,1,1,1
G0400190004423,04019004423,G0400190004429,04019004429,0.0196977886,0,0,0,0,0,0,0
G0400190004424,04019004424,G0400190004424,04019004424,1,1,1,1,1,1,1,1
G0400190004425,04019004425,G0400190004425,04019004425,1,1,1,1,1,1,1,1
G0400190004426,04019004426,G0400190004426,04019004426,1,1,1,1,1,1,1,1
G0400190004428,04019004428,G0400190004422,04019004422,0.0010767174,0,0,0,0,0,0,0
G0400190004428,04019004428,G0400190004428,04019004428,0.9989232826,1,1,1,1,1,1,1
G0400190004430,04019004430,G0400190004430,04019004430,1,1,1,1,1,1,1,1
G0400190004431,04019004431,G0400190004431,04019004431,1,1,1,1,1,1,1,1
G0400190004432,04019004432,G0400190004411,04019004411,1,1,1,1,1,1,1,1
G0400190004433,04019004433,G0400190004411,04019004411,1,1,1,1,1,1,1,1
G0400190004434,04019004434,G0400190004421,04019004421,1,1,1,1,1,1,1,1
G0400190004435,04019004435,G0400190004421,04019004421,1,1,1,1,1,1,1,1
G0400190004436,04019004436,G0400190004427,04019004427,1,1,1,1,1,1,1,1
G0400190004437,04019004437,G0400190004427,04019004427,0.9962984833,1,1,1,1,1,1,1
G0400190004437,04019004437,G0400190004639,04019004639,0.0037015167,0,0,0,0,0,0,0
G0400190004438,04019004438,G0400190004427,04019004427,1,1,1,1,1,1,1,1
G0400190004439,04019004439,G0400190004429,04019004429,1,1,1,1,1,1,1,1
G0400190004440,04019004440,G0400190004423,04019004423,0.0118851132,0.0014712064,0.0008705746,0,0.0006127451,0.0005834306,0,0.0040816327
G0400190004440,04019004440,G0400190004429,04019004429,0.9881148868,0.9985287936,0.9991294254,1,0.9993872549,0.9994165694,1,0.9959183673
G0400190004505,04019004505,G0400190004505,04019004505,1,1,1,1,1,1,1,1
G0400190004506,04019004506,G0400190004506,04019004506,1,1,1,1,1,1,1,1
G0400190004508,04019004508,G0400190004508,04019004508,1,1,1,1,1,1,1,1
G0400190004510,04019004510,G0400190004510,04019004510,1,1,1,1,1,1,1,1
G0400190004511,04019004511,G0400190004511,04019004511,1,1,1,1,1,1,1,1
G0400190004512,04019004512,G0400190004512,04019004512,1,1,1,1,1,1,1,1
G0400190004513,04019004513,G0400190004513,04019004513,1,1,1,1,1,1,1,1
G0400190004514,04019004514,G0400190004504,04019004504,0.9999672988,1,1,1,1,1,1,1
G0400190004514,04019004514,G0400190004512,04019004512,0.0000327012,0,0,0,0,0,0,0
G0400190004515,04019004515,G0400190004504,04019004504,1,1,1,1,1,1,1,1
G0400190004610,04019004610,G0400190004610,04019004610,1,1,1,1,1,1,1,1
G0400190004613,04019004613,G0400190004506,04019004506,0.0002835707,0,0,0,0,0,0,0
G0400190004613,04019004613,G0400190004613,04019004613,0.9997164293,1,1,1,1,1,1,1
G0400190004614,04019004614,G0400190004614,04019004614,1,1,1,1,1,1,1,1
G0400190004615,04019004615,G0400190004615,04019004615,1,1,1,1,1,1,1,1
G0400190004616,04019004616,G0400190004616,04019004616,1,1,1,1,1,1,1,1
G0400190004617,04019004617,G0400190004617,04019004617,1,1,1,1,1,1,1,1
G0400190004618,04019004618,G0400190004618,04019004618,1,1,1,1,1,1,1,1
G0400190004619,04019004619,G0400190004619,04019004619,1,1,1,1,1,1,1,1
G0400190004619,04019004619,G0400190004633,04019004633,0,0,0,0,0,0,0,0
G0400190004620,04019004620,G0400190004620,04019004620,1,1,1,1,1,1,1,1
G0400190004621,04019004621,G0400190004621,04019004621,1,1,1,1,1,1,1,1
G0400190004622,04019004622,G0400190004622,04019004622,1,1,1,1,1,1,1,1
G0400190004623,04019004623,G0400190004623,04019004623,1,1,1,1,1,1,1,1
G0400190004624,04019004624,G0400190004624,04019004624,1,1,1,1,1,1,1,1
G0400190004625,04019004625,G0400190004625,04019004625,1,1,1,1,1,1,1,1
G0400190004626,04019004626,G0400190004626,04019004626,1,1,1,1,1,1,1,1
G0400190004627,04019004627,G0400190004627,04019004627,1,1,1,1,1,1,1,1
G0400190004628,04019004628,G0400190004628,04019004628,1,1,1,1,1,1,1,1
G0400190004630,04019004630,G0400190004630,04019004630,1,1,1,1,1,1,1,1
G0400190004631,04019004631,G0400190004631,04019004631,1,1,1,1,1,1,1,1
G0400190004632,04019004632,G0400190004632,04019004632,1,1,1,1,1,1,1,1
G0400190004633,04019004633,G0400190004633,04019004633,1,1,1,1,1,1,1,1
G0400190004634,04019004634,G0400190004634,04019004634,1,1,1,1,1,1,1,1
G0400190004635,04019004635,G0400190004635,04019004635,1,1,1,1,1,1,1,1
G0400190004636,04019004636,G0400190004636,04019004636,1,1,1,1,1,1,1,1
G0400190004639,04019004639,G0400190004639,04019004639,1,1,1,1,1,1,1,1
G0400190004640,04019004640,G0400190004640,04019004640,1,1,1,1,1,1,1,1
G0400190004641,04019004641,G0400190004641,04019004641,1,1,1,1,1,1,1,1
G0400190004642,04019004642,G0400190004640,04019004640,0.0015427007,0.029758283,0.0319834257,0.0167444605,0.0205422316,0.0339442832,0.0179545227,0.0297542496
G0400190004642,04019004642,G0400190004642,04019004642,0.9984572993,0.970241717,0.9680165743,0.9832555395,0.9794577684,0.9660557168,0.9820454773,0.9702457504
G0400190004643,04019004643,G0400190004643,04019004643,1,1,1,1,1,1,1,1
G0400190004644,04019004644,G0400190004644,04019004644,1,1,1,1,1,1,1,1
G0400190004645,04019004645,G0400190004645,04019004645,1,1,1,1,1,1,1,1
G0400190004646,04019004646,G0400190004646,04019004646,1,1,1,1,1,1,1,1
G0400190004647,04019004647,G0400190004647,04019004647,1,1,1,1,1,1,1,1
G0400190004648,04019004648,G0400190004638,04019004638,0.9995422197,0.9999996107,0.9999995045,1,1,0.9999990972,1,1
G0400190004648,04019004648,G0400210000802,04021000802,0.0004577803,0.0000003893,0.0000004955,0,0,0.0000009028,0,0
G0400190004649,04019004649,G0400190004638,04019004638,1,1,1,1,1,1,1,1
G0400190004650,04019004650,G0400190004638,04019004638,0.9997894117,1,1,1,1,1,1,1
G0400190004650,04019004650,G0400190004639,04019004639,0.0002105883,0,0,0,0,0,0,0
G0400190004710,04019004710,G0400190002702,04019002702,0.0006609789,0,0,0,0,0,0,0
G0400190004710,04019004710,G0400190004710,04019004710,0.9993390211,1,1,1,1,1,1,1
G0400190004711,04019004711,G0400190004711,04019004711,1,1,1,1,1,1,1,1
G0400190004712,04019004712,G0400190004712,04019004712,1,1,1,1,1,1,1,1
G0400190004713,04019004713,G0400190004713,04019004713,0.9435548315,0.9890137328,0.9903133903,0.9885620915,0.9907658881,0.9896193772,0.9897370109,0.9964539007
G0400190004713,04019004713,G0400190004716,04019004716,0.0564451685,0.0109862672,0.0096866097,0.0114379085,0.0092341119,0.0103806228,0.0102629891,0.0035460993
G0400190004714,04019004714,G0400190004714,04019004714,1,1,1,1,1,1,1,1
G0400190004715,04019004715,G0400190004715,04019004715,1,1,1,1,1,1,1,1
G0400190004717,04019004717,G0400190004717,04019004717,1,1,1,1,1,1,1,1
G0400190004718,04019004718,G0400190004718,04019004718,1,1,1,1,1,1,1,1
G0400190004720,04019004720,G0400190004720,04019004720,1,1,1,1,1,1,1,1
G0400190004721,04019004721,G0400190004721,04019004721,1,1,1,1,1,1,1,1
G0400190004722,04019004722,G0400190004722,04019004722,1,1,1,1,1,1,1,1
G0400190004723,04019004723,G0400190004723,04019004723,1,1,1,1,1,1,1,1
G0400190004724,04019004724,G0400190004724,04019004724,1,1,1,1,1,1,1,1
G0400190004725,04019004725,G0400190004725,04019004725,1,1,1,1,1,1,1,1
G0400190004726,04019004726,G0400190004726,04019004726,1,1,1,1,1,1,1,1
G0400190004727,04019004727,G0400190004643,04019004643,0.0008640867,0,0,0,0,0,0,0
G0400190004727,04019004727,G0400190004715,04019004715,0.0004973564,0.0006558832,0.0006608291,0.0009476279,0.0007325993,0.000663867,0.0008749493,0
G0400190004727,04019004727,G0400190004716,04019004716,0.9986385569,0.9993441168,0.9993391709,0.9990523721,0.9992674007,0.999336133,0.9991250507,1
G0400190004728,04019004728,G0400190004716,04019004716,1,1,1,1,1,1,1,1
G0400190004729,04019004729,G0400190004719,04019004719,1,1,1,1,1,1,1,1
G0400190004730,04019004730,G0400190004719,04019004719,1,1,1,1,1,1,1,1
G0400190005200,04019005200,G0400130980100,04013980100,0.0000251744,0,0,0,0,0,0,0
G0400190005200,04019005200,G0400190005200,04019005200,0.9999748256,1,1,1,1,1,1,1
G0400190005300,04019005300,G0400190004047,04019004047,0.0000237178,0.0002011344,0.0002034147,0.0002106795,0.0001883719,0.0001711388,0.0002627775,0.0000377078
G0400190005300,04019005300,G0400190005300,04019005300,0.9999762822,0.9997988656,0.9997965853,0.9997893205,0.9998116281,0.9998288612,0.9997372225,0.9999622922
G0400190005400,04019005400,G0400190000900,04019000900,0.5388309812,0.7205020921,0.7547693375,0.7298772169,0.7985368599,0.7954545455,0.7048387097,0.8487467589
G0400190005400,04019005400,G0400190001000,04019001000,0.4611690188,0.2794979079,0.2452306625,0.2701227831,0.2014631401,0.2045454545,0.2951612903,0.1512532411
G0400190940800,04019940800,G0400190940800,04019940800,1,1,1,1,1,1,1,1
G0400190940900,04019940900,G0400190004327,04019004327,0.0000021475,0,0,0,0,0,0,0
G0400190940900,04019940900,G0400190004329,04019004329,0.0000033009,0,0,0,0,0,0,0
G0400190940900,04019940900,G0400190940900,04019940900,0.9999945515,1,1,1,1,1,1,1
G0400190941000,04019941000,G0400190004320,04019004320,0.2501169676,0.0779462623,0.0985971944,0.0576407507,0.0708915145,0.0785123967,0.1151385928,0.025974026
G0400190941000,04019941000,G0400190004334,04019004334,0.1485907121,0,0,0,0,0,0,0
G0400190941000,04019941000,G0400190941000,04019941000,0.6012923204,0.9220537377,0.9014028056,0.9423592493,0.9291084855,0.9214876033,0.8848614072,0.974025974
G0400190941100,04019941100,G0400190940600,04019940600,0.3432805254,0.4721189591,0.495657209,0.4568965517,0.4451038576,0.4209245742,0.4186046512,0.5316455696
G0400190941100,04019941100,G0400190940700,04019940700,0.6567194746,0.5278810409,0.504342791,0.5431034483,0.5548961424,0.5790754258,0.5813953488,0.4683544304
G0400190980001,04019980001,G0400190004121,04019004121,1,1,1,1,1,1,1,1
G0400190980002,04019980002,G0400190004121,04019004121,1,1,1,1,1,1,1,1
G0400190980100,04019980100,G0400190004121,04019004121,0.9337622794,0.7664233577,0.7664233577,0.7664233577,0.7664233577,0.7664233577,0.7664233577,0.7664233577
G0400190980100,04019980100,G0400190004125,04019004125,0.0662377206,0.2335766423,0.2335766423,0.2335766423,0.2335766423,0.2335766423,0.2335766423,0.2335766423
G0400190980200,04019980200,G0400190004113,04019004113,0.9867861015,0.9936148301,0.9958289885,0.9934102142,0.9934102142,0,0.9934102142,0.9934102142
G0400190980200,04019980200,G0400190004114,04019004114,0.0132138985,0.0063851699,0.0041710115,0.0065897858,0.0065897858,1,0.0065897858,0.0065897858
G0400190980300,04019980300,G0400190002100,04019002100,0.002175285,0,0,0,0,0,0,0
G0400190980300,04019980300,G0400190003600,04019003600,0.9145343411,1,1,0.9961110559,0.9961110559,0.9961110559,0.9961110559,0.9988888731
G0400190980300,04019980300,G0400190004029,04019004029,0.003267893,0,0,0,0,0,0,0
G0400190980300,04019980300,G0400190004073,04019004073,0.0761099972,0,0,0,0,0,0,0
