,statefp,countyfp,tractce,blkgrpce,TOTPOP_C_1,TOTPOP_F_1,MEDVAL_C_1,MEDVAL_F_1,MEDHINC__1,MEDHINC__2,MEDCRNT_CY,MEDCRNT_FY,GENTRIFICATION
866,06,073,008507,5,1193,1246,911483,922669,123309,136464,3104,3250,-0.053119244935543236
867,06,073,008507,6,992,968,904661,916978,85899,92337,1951,2540,-0.017207642725598507
868,06,073,009706,7,882,865,1548000,1715847,201424,224666,3261,3302,-0.022214548802946613
869,06,073,009801,1,1068,1046,854275,895421,160423,177265,2214,2223,-0.07280156537753223
870,06,073,009801,2,1479,1449,958333,1059160,200923,229690,2767,3501,0.028947974217311184
871,06,073,002803,1,1538,1496,988095,1163462,43029,48688,1898,2151,-0.025207182320441966
872,06,073,002803,2,1378,1342,886682,918103,88614,95154,2174,2308,-0.05806860036832416
873,06,073,002803,3,798,795,574153,808333,130106,136061,2320,2333,0.014042357274401479
874,06,073,002803,4,1688,1647,870518,915856,101244,106018,2083,3053,0.054097605893186004
875,06,073,002804,1,2196,2293,881720,913636,82610,88325,3501,3501,-0.04040055248618782
876,06,073,009801,4,947,927,501420,683824,86945,91690,2225,2348,-0.0008632596685082955
877,06,073,010003,4,1353,1315,602174,630478,97970,108082,2429,3185,0.008344843462246773
878,06,073,010004,1,1977,1922,603733,653783,103193,114631,2171,2224,-0.05599677716390425
879,06,073,002702,3,2766,2716,622126,729167,71209,85764,1876,2102,0.0011510128913443801
880,06,073,002703,1,1743,1713,588415,619253,78896,90978,2327,2579,-0.03999769797421733
881,06,073,008360,2,1826,1790,866447,915829,84217,90067,2563,2711,-0.044141344383057085
882,06,073,008360,3,2515,2449,685377,745434,132820,147967,2676,2794,-0.05536372007366483
883,06,073,008501,3,1166,1213,1099372,1189417,213198,222126,3501,3501,-0.020603130755064467
884,06,073,008501,4,972,949,1080275,1173214,155559,161336,2716,2824,-0.05386740331491718
885,06,073,008504,5,2020,1969,910864,980078,146111,155079,3501,3501,-0.01979742173112342
886,06,073,008509,1,1119,1116,846094,922414,155209,169816,2071,3193,0.11688535911602208
887,06,073,008509,2,935,907,839728,887222,143201,158702,0,0,-0.02998388581952117
888,06,073,008509,3,661,643,1011628,1125000,163796,208014,2117,2182,-0.054845764272559855
889,06,073,008509,4,877,891,803385,884221,123182,153908,1808,1832,-0.013524401473296522
890,06,073,008510,1,1352,1381,1087963,1186384,76349,94024,2131,3155,0.07205340699815838
891,06,073,009802,3,1357,1358,983871,1416667,103828,123821,1998,2092,0.04252992633517493
892,06,073,009802,4,1858,1831,888754,962736,126791,155835,2500,2906,0.007596685082872895
893,06,073,002703,2,1334,1303,572826,665385,105272,109992,1786,2637,0.06773710865561695
894,06,073,002703,4,2131,2081,725781,907774,121499,134023,1957,2544,0.0936348987108656
895,06,073,008324,3,1332,1304,1664634,1767588,180896,194810,3501,3108,-0.07366482504604054
896,06,073,002705,1,2154,2099,633621,713298,83685,89298,2523,2622,-0.04396869244935546
897,06,073,002705,2,2079,2063,647590,728814,38918,44666,1812,2230,0.011164825046040529
898,06,073,008502,1,1501,1468,893924,966435,166034,192574,3022,3370,0.004028545119705379
899,06,073,008502,3,924,903,846217,902273,125000,140974,2481,3086,0.0035681399631675784
900,06,073,008502,5,1322,1288,898649,919057,80947,94189,2326,2339,-0.08845534069981581
901,06,073,008510,3,1804,1788,904966,925497,41146,42379,992,1114,-0.03982504604051563
902,06,073,008512,1,766,748,824612,892007,121544,132688,2878,3501,0.03642955801104973
903,06,073,008512,2,1411,1380,910425,941558,154656,170373,3482,3501,-0.027221454880294677
904,06,073,008512,3,2087,2036,922756,984003,126335,140373,2830,3501,0.02785451197053404
905,06,073,008510,2,1897,1880,902627,1080696,142129,164942,2536,2732,0.0005755064456721692
906,06,073,008513,2,1065,1047,922486,957865,157750,173670,2719,2841,-0.0519682320441989
907,06,073,010009,1,2137,2151,124554,187500,72983,88001,1816,2242,0.02451657458563535
908,06,073,010010,1,1658,1617,306452,475238,65251,80791,2160,2227,-0.011395027624309405
909,06,073,008503,1,1737,1692,1265496,1377033,101173,103805,2194,2328,-0.02509208103130757
910,06,073,008503,4,1307,1267,1200893,1294372,210336,218838,3119,3455,-0.0075391344383057
911,06,073,008504,2,588,580,1047980,1173507,118256,126803,2620,2658,-0.05582412523020254
912,06,073,008504,4,819,805,905576,923438,163163,174879,2776,3053,-0.054903314917127057
913,06,073,008600,2,1491,1635,826389,866319,61669,66645,2108,2287,-0.029120626151012893
914,06,073,008600,3,922,943,685484,735577,73326,83902,1716,1786,-0.036026703499079195
915,06,073,008701,1,1679,1673,765244,890909,99613,111325,3267,3311,0.014445211786372036
916,06,073,008701,2,1563,1521,600000,859375,70815,85872,3337,3340,0.05985267034990788
917,06,073,008702,3,1063,1064,370833,425000,84327,90277,2250,2430,-0.016862338858195207
918,06,073,008800,1,2029,2105,866736,919444,128374,139102,1868,2371,0.029235727440147338
919,06,073,008800,2,1059,1031,614865,715909,62890,69802,1836,1859,-0.013006445672191516
920,06,073,009804,1,1796,1763,858755,922355,170268,190162,3200,3255,-0.01634438305709024
921,06,073,009804,4,1445,1413,859426,913183,157769,171281,2708,2808,-0.04822744014732967
922,06,073,009805,1,1146,1120,848684,922715,92402,106327,1085,1222,0.010934622467771611
923,06,073,008800,3,1485,1500,822398,855735,113501,123784,2536,2625,-0.07970764272559852
924,06,073,008901,1,1062,1067,807432,863636,84497,98275,2124,2195,-0.05334944751381216
925,06,073,008901,2,816,838,829167,860642,93885,113789,3183,3239,-0.06468692449355434
926,06,073,008901,3,3075,3578,871875,922904,92143,100134,2530,2738,-0.025207182320441973
927,06,073,009000,1,2602,2571,866352,919643,121951,133492,2328,2950,0.01962476979742178
928,06,073,009805,2,641,632,895522,914696,136309,152354,2556,2750,-0.0671616022099448
929,06,073,009805,3,1106,1079,1016043,1174819,153931,177380,3087,3161,-0.039019337016574576
930,06,073,009805,4,1671,1661,924587,1126106,108310,125249,1898,2653,0.06560773480662987
931,06,073,010001,1,1332,1295,781832,842489,112756,132054,2212,2236,-0.08080110497237568
932,06,073,008327,1,1918,1877,1628409,1755703,131245,154730,3192,3280,-0.021581491712707207
933,06,073,008327,2,3037,2964,1567105,1743878,220469,238588,3501,3501,-0.01053176795580113
934,06,073,009101,1,1017,1042,1035714,1554688,153705,159237,2407,3501,0.17034990791896876
935,06,073,009101,2,2355,2396,1010163,1347222,106073,110784,2680,2940,0.042184622467771604
936,06,073,009101,3,857,838,1166084,1277419,119266,126886,1726,1875,-0.009553406998158369
937,06,073,009101,4,1446,1414,1441892,1534884,205068,227083,3250,3252,-0.0326312154696133
938,06,073,010001,2,2534,2456,574548,767510,103264,122604,2412,2667,0.02561003683241253
939,06,073,010003,1,1520,1474,651741,682512,112460,125000,1740,1740,-0.061348987108655606
940,06,073,010003,2,1402,1364,619792,669158,64281,71647,2250,2683,-0.012776243093922654
941,06,073,010003,3,1308,1298,589973,654878,116410,126698,1710,1745,-0.0246316758747698
942,06,073,009102,1,1277,1249,921512,1165909,78924,92156,2336,2924,0.045177255985267006
943,06,073,009102,2,1211,1177,1147321,1202206,75362,77644,1958,2189,-0.04339318600368321
944,06,073,009103,1,678,694,979000,1129310,206124,224228,2664,2702,-0.04983885819521175
945,06,073,009103,3,1175,1145,1290984,1385897,162400,170904,2363,2452,-0.04448664825046039
946,06,073,009103,4,1051,1030,1300813,1350993,161310,186764,2300,3469,0.0706146408839779
947,06,073,009502,2,1974,1928,641171,687751,127377,138446,2409,2534,-0.06307550644567221
948,06,073,008330,1,1863,1841,1591856,1731844,251345,268190,3501,3501,-0.013639502762430922
949,06,073,008331,1,2471,2400,1302743,1363122,223129,252157,3501,3486,-0.0419544198895028
950,06,073,008336,1,769,737,959677,976240,222014,254877,3444,3444,-0.05507596685082871
951,06,073,009502,1,1726,1690,924679,969196,154321,171323,3501,3501,-0.03268876611418048
952,06,073,009504,1,1925,1873,1680672,1763345,239392,248886,2700,2705,-0.05122007366482506
953,06,073,008336,2,1302,1261,1146789,1269531,185593,218326,2955,3501,0.029581031307550673
954,06,073,008337,1,1778,1763,923587,960577,162654,185067,3350,3333,-0.04500460405156542
955,06,073,008337,2,928,921,922619,923611,213827,254743,3501,3501,-0.06152163904235727
956,06,073,009507,1,1985,1936,1143797,1275327,118155,136271,2698,2799,-0.0333218232044199
957,06,073,009507,2,659,650,913690,926136,104854,109215,2330,2385,-0.08143416206261508
958,06,073,008343,1,2262,2274,630102,681738,89798,101177,2865,3230,-0.02209944751381214
959,06,073,008343,2,1370,1407,661290,692708,83083,103684,2694,2981,-0.03625690607734808
960,06,073,008344,1,1841,1794,1283613,1418502,178054,207392,2822,3053,-0.02411372007366483
961,06,073,009602,1,1158,1158,863744,1118182,106357,134969,2315,2605,0.055306169429097565
962,06,073,008359,2,2070,2013,460526,595455,78253,84968,2001,2219,-0.017207642725598535
963,06,073,008344,2,1663,1628,1210300,1317347,202908,222411,3180,3278,-0.023710865561694328
964,06,073,008345,2,1294,1325,946181,1071429,76361,82782,2702,2843,-0.029120626151012838
965,06,073,008345,3,1441,1488,1257317,1365297,111862,127407,2310,2590,-0.005927716390423596
966,06,073,008347,2,1116,1081,846799,898876,102013,104689,2326,2347,-0.06359346224677713
967,06,073,008348,2,851,839,864496,912671,160670,178507,2695,2716,-0.06060082872928175
968,06,073,008349,1,1429,1433,864078,902712,160798,173716,2761,2914,-0.05409760589318598
969,06,073,009602,3,1023,1003,897482,923018,180956,199198,2716,3054,-0.042472375690607744
970,06,073,009602,4,641,630,895000,915720,191715,206714,2827,2817,-0.08638351749539591
971,06,073,009603,2,1063,1093,831853,861336,83263,103144,2488,3236,-0.006273020257826875
972,06,073,009603,4,2605,2672,445172,560748,84049,98073,2649,2809,-0.016517034990791907
973,06,073,009604,2,863,845,856145,889398,146113,162463,2632,2757,-0.06290285451197052
974,06,073,009604,3,1032,1014,833333,914604,101630,110103,3314,3312,-0.00926565377532227
975,06,073,009602,2,1129,1167,842061,904861,117339,140904,2185,2994,0.0593347145488029
976,06,073,008349,2,2017,1967,853147,886017,129897,153415,2508,3177,-0.013236648250460392
977,06,073,008350,2,1107,1078,1345833,2000001,157804,168032,2825,2840,0.003798342541436503
978,06,073,008350,3,983,959,880609,914216,113145,123202,2288,2331,-0.07406767955801102
979,06,073,008351,1,1068,1111,857955,1133929,155424,175370,2730,3044,0.07424033149171272
980,06,073,008351,3,1183,1204,733025,1112903,144571,152287,2353,2456,0.12264042357274406
981,06,073,008351,4,1435,1404,850000,920732,161467,176440,2766,3057,-0.005294659300184176
982,06,073,008352,2,1344,1307,933411,1021930,115238,126356,2393,2460,-0.054558011049723826
983,06,073,009604,4,1519,1794,878333,911250,74292,79438,1869,2404,0.0342426335174954
984,06,073,009703,1,1140,1107,1086250,1183654,148389,166829,2224,2229,-0.06543508287292822
985,06,073,009703,2,896,876,841763,879630,143281,159530,2292,2347,-0.07038443830570904
986,06,073,009703,3,1456,1423,885593,940543,110030,132186,2406,2554,-0.03694751381215469
987,06,073,009704,1,1374,1361,1112805,1355422,102187,113539,2781,3065,0.017437845303867355
988,06,073,008353,1,1229,1198,882000,1025862,165710,192415,2664,2702,-0.008344843462246773
989,06,073,008355,1,913,893,898750,976124,153834,171074,2636,2724,-0.02814226519337018
990,06,073,008355,2,2339,2281,875919,934109,160445,176479,3100,3404,0.0012085635359116165
991,06,073,008356,1,1794,1753,762821,1116601,128711,142839,2274,2365,0.10974907918968696
992,06,073,008356,2,1789,1742,857639,886015,112100,127940,2302,2453,-0.07038443830570905
993,06,073,009704,2,1007,981,889344,965402,107763,119034,2096,2460,0.017034990791896867
994,06,073,009705,1,768,755,943910,948171,183401,217815,2261,2250,-0.087707182320442
995,06,073,009705,2,1646,1610,1085079,1271186,160405,180083,2190,3501,0.13817909760589323
996,06,073,010005,1,2405,2434,556691,619709,124812,156822,1979,2419,0.009898710865561683
997,06,073,010005,2,1041,1008,725000,968750,74751,84882,2000,2146,0.09490101289134437
998,06,073,010005,3,2503,2419,603155,644495,21588,24148,729,1033,-0.02376841620626151
999,06,073,010005,4,1055,1041,0,0,18055,19089,670,1218,0.00650322283609577
1000,06,073,008357,1,1262,1229,879545,920198,115336,136451,2283,2328,-0.05979511970534071
1001,06,073,008357,2,1083,1088,849515,899123,127965,136209,2167,2452,-0.017610497237569092
1002,06,073,008358,1,2319,2335,898256,965965,73379,82425,2083,2204,-0.023077808471454866
1003,06,073,008358,2,989,1071,679847,834845,92881,100000,2250,2250,-0.02578268876611417
1004,06,073,008358,3,1814,1833,827847,865493,125522,143847,2636,2693,-0.07262891344383057
1005,06,073,008358,4,1861,1822,811709,894634,130798,152860,2673,2728,-0.028775322283609572
1006,06,073,008359,1,1926,1897,196053,269231,92120,99181,2296,2413,-0.024574125230202613
1007,06,073,008360,1,1639,1597,521930,612745,107668,117338,1993,2645,0.027969613259668485
1008,06,073,008505,3,693,683,853632,905992,159402,195203,2270,2317,-0.05214088397790054
1009,06,073,008505,1,1264,1229,864108,896673,99882,118519,2720,2787,-0.07608195211786371
1010,06,073,008505,2,1142,1113,904412,917659,69524,72064,1882,1991,-0.07199585635359117
1011,06,073,008310,2,1590,1549,1805556,2000001,182401,214849,3136,3270,-0.0015538674033148958
1012,06,073,008505,4,1106,1076,916126,947967,148453,163106,3250,3288,-0.04834254143646413
1013,06,073,008505,5,1164,1133,835526,872781,105029,116040,1878,2212,-0.040343001841620624
1014,06,073,009705,3,1263,1229,940586,1180095,135805,156120,3301,3472,0.008690147329650094
1015,06,073,009706,3,1578,1553,903312,973214,99282,117750,2638,2727,-0.03251611418047878
1016,06,073,009706,4,648,639,1098881,1186765,178273,209738,0,0,-0.02486187845303864
1017,06,073,017046,1,2595,2570,1479958,1745268,183783,217402,3414,3411,-0.013294198895027642
1018,06,073,009706,5,1016,992,1201245,1254921,216105,238245,3501,3501,-0.03274631675874772
1019,06,073,009706,6,819,800,1220588,1313636,158306,188270,3458,3501,-0.01001381215469609
1020,06,073,017106,2,1232,1199,2000001,2000001,233503,258176,2750,2750,-0.05006906077348065
1021,06,073,008501,2,1692,1653,958861,1280851,189854,206008,2842,3501,0.08644106813996319
1022,06,073,008310,3,2569,2512,1909848,2000001,175913,209981,3501,3501,-0.0001151012891344172
1023,06,073,018516,1,2659,2690,772887,884383,135010,154019,3501,3501,0.01340930018416206
1024,06,073,008307,2,2070,2030,1241197,1372807,165197,180438,2509,3426,0.05916206261510126
1025,06,073,003204,1,1823,1775,890121,955000,124385,148618,2482,2614,-0.034933241252302
1026,06,073,015704,1,2208,2159,575397,767857,74839,83677,1804,1888,0.03257366482504604
1027,06,073,017601,3,1031,1005,1204955,1377083,116795,124360,3501,3501,0.0020142725598526756
1028,06,073,005700,1,659,694,625000,937500,76379,79349,1973,2654,0.21541206261510132
1029,06,073,003901,2,1340,1366,594262,716418,83132,91373,2201,2888,0.07988029465930017
1030,06,073,020401,2,1405,1370,1246341,1417892,142341,162053,2774,3226,0.012776243093922668
1031,06,073,002201,1,1997,1936,639286,661585,23688,27996,1654,1959,-0.03804097605893186
1032,06,073,015302,1,1289,1267,1344633,1492857,198020,205897,2656,2750,-0.03458793738489875
1033,06,073,017037,3,1773,1733,1147590,1225340,121468,145174,2592,2656,-0.058471454880294704
1034,06,073,013801,1,2053,1999,846311,918416,107365,133781,2770,3151,-0.0003453038674033071
1035,06,073,019107,1,2474,2499,858033,995499,150666,163932,2482,3198,0.08966390423572745
1036,06,073,020404,3,1894,1850,1247331,1372168,170835,201125,3501,3501,-0.011395027624309412
1037,06,073,003902,4,905,929,597561,700000,40584,46649,1540,1705,0.014215009208103133
1038,06,073,008345,1,970,946,1272989,1319118,127831,138843,3307,3286,-0.047018876611418056
1039,06,073,016201,1,1948,1900,992500,1211879,114015,135268,1906,2123,-0.01007136279926335
1040,06,073,010300,1,834,841,775000,847678,110898,116785,2371,2375,-0.06716160220994476
1041,06,073,016606,1,1851,1811,834951,871394,149572,164787,2531,2759,-0.05985267034990793
1042,06,073,021204,1,2571,2532,968567,1257951,134812,157419,1228,2044,0.0631330570902394
1043,06,073,002202,1,1709,1734,480000,600000,53583,59140,1745,2063,0.0056399631675874695
1044,06,073,009201,2,1235,1199,625000,875000,74887,90513,3501,3501,0.07498848987108656
1045,06,073,003207,2,1941,1893,936080,1136228,113785,129495,2065,2346,0.001899171270718203
1046,06,073,015801,2,1522,1477,495000,476923,55015,60325,1516,1723,-0.030847145488029463
1047,06,073,017021,1,1677,1664,1639815,1729688,212916,229098,1420,1425,-0.013812154696132627
1048,06,073,020902,1,642,639,614362,926829,69381,75000,1112,1475,0.16701197053406996
1049,06,073,018612,1,2594,2539,828125,950972,181911,209480,2519,3009,0.07044198895027623
1050,06,073,008351,2,864,914,881818,915076,160207,175432,3250,3501,-0.011970534069981567
1051,06,073,020500,3,1905,1933,559735,664062,104458,115133,1957,3306,0.12925874769797424
1052,06,073,008306,3,1459,1424,1261583,1367126,209398,229221,3491,3491,-0.02071823204419891
1053,06,073,009804,2,861,826,867038,910294,83719,104444,2969,3139,-0.052313535911602205
1054,06,073,008312,2,1415,1391,2000001,2000001,129609,143238,2909,3501,0.03194060773480667
1055,06,073,014602,2,1450,1574,880368,900888,117372,131567,2320,2348,-0.07136279926335176
1056,06,073,020904,2,986,962,723101,1072917,78660,80569,1680,1713,0.1301795580110497
1057,06,073,020805,2,2470,2512,705488,920198,106459,130565,1573,1977,0.11066988950276241
1058,06,073,020024,2,730,717,808594,858491,106909,112838,1883,1952,-0.054673112338858174
1059,06,073,019903,1,2221,2190,941901,1171141,118286,135235,2375,3150,0.048342541436464104
1060,06,073,017045,1,2582,2506,1322386,1438385,220232,234541,3350,3342,-0.027279005524861927
1061,06,073,017044,1,2591,2944,1023305,1176434,204302,220776,2657,2901,-0.013236648250460364
1062,06,073,009400,1,7825,7796,0,0,78557,88787,3450,3452,-0.012948895027624308
1063,06,073,020404,1,1516,1482,443478,460577,73184,77518,2248,2311,-0.04437154696132597
1064,06,073,011601,3,2383,2315,280172,283654,70276,79099,1234,1304,-0.012661141804788218
1065,06,073,011602,1,2110,2039,432692,682292,76287,78971,1651,2107,0.051738029465930035
